time,id,pos,sugar,age,vision,metabolism,sex,culture,children,has_reproduced,has_spread_culture,has_accepted_culture,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend
3,2,"(13, 41)",14.0,3,6,1,male,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,3,"(29, 7)",11.0,3,1,4,female,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,4,"(9, 13)",10.0,3,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,5,"(12, 39)",28.0,3,6,1,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,6,"(24, 28)",8.0,3,3,2,female,"Bool[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,7,"(9, 38)",14.0,3,1,1,male,"Bool[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,8,"(33, 16)",14.0,3,4,3,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,9,"(13, 19)",1.0,3,2,4,male,"Bool[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,10,"(39, 45)",11.0,3,6,1,male,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,11,"(33, 3)",11.0,3,2,2,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,12,"(32, 10)",11.0,3,6,2,male,"Bool[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,13,"(16, 33)",10.0,3,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,14,"(13, 38)",16.0,3,2,2,male,"Bool[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,15,"(29, 18)",5.0,3,4,2,female,"Bool[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,16,"(38, 38)",2.0,3,6,3,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,17,"(12, 43)",25.0,3,1,2,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,18,"(43, 17)",4.0,3,5,4,female,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,19,"(48, 27)",16.0,3,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,20,"(13, 9)",11.0,3,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,21,"(6, 20)",21.0,3,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,22,"(20, 18)",16.0,3,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,23,"(32, 5)",29.0,3,2,1,male,"Bool[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,24,"(14, 42)",19.0,3,6,2,female,"Bool[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,25,"(10, 9)",9.0,3,2,3,female,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,26,"(44, 15)",16.0,3,2,3,female,"Bool[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,27,"(35, 1)",22.0,3,1,3,male,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,29,"(38, 11)",12.0,3,5,4,male,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,30,"(15, 38)",22.0,3,2,3,female,"Bool[0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,31,"(16, 39)",26.0,3,5,2,female,"Bool[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false
3,32,"(25, 39)",10.0,3,2,4,female,"Bool[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,33,"(27, 2)",1.0,3,2,4,female,"Bool[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,34,"(7, 32)",18.0,3,1,4,male,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,35,"(31, 50)",7.0,3,4,2,male,"Bool[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,36,"(43, 42)",3.0,3,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,37,"(33, 9)",7.0,3,6,3,female,"Bool[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,38,"(38, 14)",23.0,3,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,39,"(9, 24)",12.0,3,1,1,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,40,"(14, 37)",21.0,3,5,4,female,"Bool[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,42,"(24, 11)",19.0,3,2,1,male,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,43,"(46, 7)",4.0,3,3,4,male,"Bool[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,44,"(10, 1)",9.0,3,2,3,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,45,"(44, 32)",5.0,3,6,3,male,"Bool[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
3,46,"(16, 40)",27.0,3,6,2,male,"Bool[0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
3,48,"(44, 33)",6.0,3,5,4,female,"Bool[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false
3,49,"(6, 24)",10.0,3,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,50,"(14, 33)",25.0,3,5,2,female,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,51,"(45, 5)",6.0,1,6,4,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,52,"(22, 15)",8.0,0,6,1,female,"Bool[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
3,53,"(35, 4)",20.0,0,6,2,male,"Bool[0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,1,"(2, 21)",1.0,4,6,2,male,"Bool[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,2,"(12, 41)",17.0,4,6,1,male,"Bool[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false
4,3,"(30, 7)",10.0,4,1,4,female,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,4,"(9, 13)",8.0,4,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,5,"(12, 40)",31.0,4,6,1,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
4,6,"(24, 28)",7.0,4,3,2,female,"Bool[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,7,"(9, 37)",16.0,4,1,1,male,"Bool[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,8,"(34, 13)",15.0,4,4,3,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,10,"(39, 45)",10.0,4,6,1,male,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,11,"(33, 4)",12.0,4,2,2,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,12,"(33, 10)",13.0,4,6,2,male,"Bool[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,13,"(15, 33)",9.0,4,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,14,"(14, 39)",18.0,4,2,2,male,"Bool[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false
4,15,"(31, 16)",6.0,4,4,2,female,"Bool[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,17,"(12, 42)",26.0,4,1,2,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,18,"(40, 15)",3.0,4,5,4,female,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,19,"(48, 27)",14.0,4,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,20,"(13, 9)",10.0,4,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,21,"(6, 20)",20.0,4,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,22,"(20, 18)",13.0,4,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,23,"(31, 5)",31.0,4,2,1,male,"Bool[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,24,"(14, 41)",21.0,4,6,2,female,"Bool[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
4,25,"(10, 9)",6.0,4,2,3,female,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,26,"(44, 14)",15.0,4,2,3,female,"Bool[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,27,"(34, 1)",21.0,4,1,3,male,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,29,"(38, 10)",12.0,4,5,4,male,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,30,"(16, 37)",22.0,4,2,3,female,"Bool[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,31,"(15, 39)",28.0,4,5,2,female,"Bool[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
4,32,"(25, 38)",8.0,4,2,4,female,"Bool[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,34,"(8, 32)",16.0,4,1,4,male,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,35,"(31, 50)",5.0,4,4,2,male,"Bool[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,36,"(43, 42)",2.0,4,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,37,"(33, 8)",8.0,4,6,3,female,"Bool[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,38,"(38, 13)",25.0,4,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,39,"(9, 24)",11.0,4,1,1,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,40,"(14, 40)",21.0,4,5,4,female,"Bool[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false
4,42,"(24, 10)",20.0,4,2,1,male,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,43,"(45, 7)",2.0,4,3,4,male,"Bool[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,44,"(10, 1)",6.0,4,2,3,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,45,"(44, 32)",2.0,4,6,3,male,"Bool[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,46,"(15, 40)",29.0,4,6,2,male,"Bool[0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false
4,48,"(44, 33)",2.0,4,5,4,female,"Bool[0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
4,49,"(6, 24)",9.0,4,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,50,"(14, 38)",27.0,4,5,2,female,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
4,51,"(41, 6)",5.0,2,6,4,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,52,"(24, 13)",9.0,1,6,1,female,"Bool[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,53,"(35, 7)",22.0,1,6,2,male,"Bool[0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,54,"(2, 33)",17.0,0,6,4,female,"Bool[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,55,"(26, 6)",5.0,0,3,3,male,"Bool[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
4,56,"(46, 12)",12.0,0,5,3,female,"Bool[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,2,"(15, 43)",20.0,5,6,1,male,"Bool[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
5,3,"(30, 6)",9.0,5,1,4,female,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
5,4,"(9, 13)",6.0,5,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,5,"(15, 42)",34.0,5,6,1,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false
5,6,"(24, 28)",6.0,5,3,2,female,"Bool[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,7,"(9, 36)",18.0,5,1,1,male,"Bool[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,8,"(34, 12)",16.0,5,4,3,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,10,"(39, 45)",9.0,5,6,1,male,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,11,"(32, 4)",13.0,5,2,2,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
5,12,"(34, 10)",15.0,5,6,2,male,"Bool[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,13,"(15, 34)",8.0,5,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,14,"(13, 39)",19.0,5,2,2,male,"Bool[1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
5,15,"(31, 15)",7.0,5,4,2,female,"Bool[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,17,"(11, 42)",27.0,5,1,2,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,18,"(40, 14)",2.0,5,5,4,female,"Bool[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,19,"(48, 27)",12.0,5,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,20,"(13, 9)",9.0,5,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,21,"(6, 20)",19.0,5,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,22,"(20, 18)",10.0,5,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,23,"(31, 4)",33.0,5,2,1,male,"Bool[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false
5,24,"(13, 40)",23.0,5,6,2,female,"Bool[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false
5,25,"(10, 9)",3.0,5,2,3,female,"Bool[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,26,"(44, 13)",14.0,5,2,3,female,"Bool[1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,27,"(33, 1)",20.0,5,1,3,male,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,29,"(37, 10)",12.0,5,5,4,male,"Bool[1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,30,"(15, 37)",22.0,5,2,3,female,"Bool[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,31,"(17, 41)",30.0,5,5,2,female,"Bool[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
5,32,"(25, 37)",6.0,5,2,4,female,"Bool[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,34,"(8, 31)",14.0,5,1,4,male,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,35,"(31, 50)",3.0,5,4,2,male,"Bool[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,36,"(43, 42)",1.0,5,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,37,"(34, 8)",9.0,5,6,3,female,"Bool[1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
5,38,"(37, 12)",28.0,5,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,39,"(9, 24)",10.0,5,1,1,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,40,"(16, 41)",21.0,5,5,4,female,"Bool[1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false
5,42,"(24, 9)",21.0,5,2,1,male,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,44,"(10, 1)",3.0,5,2,3,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,46,"(15, 41)",31.0,5,6,2,male,"Bool[0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[],false,false
5,49,"(6, 24)",8.0,5,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,50,"(17, 38)",29.0,5,5,2,female,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,51,"(38, 9)",5.0,3,6,4,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[],false,false
5,52,"(28, 12)",11.0,2,6,1,female,"Bool[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,53,"(34, 7)",24.0,2,6,2,male,"Bool[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false
5,54,"(5, 35)",15.0,1,6,4,female,"Bool[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,55,"(29, 6)",5.0,1,3,3,male,"Bool[1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",Int64[],false,false,true,0.0,Int64[],Int64[],false,false
5,56,"(42, 12)",12.0,1,5,3,female,"Bool[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,57,"(1, 38)",7.0,0,6,2,male,"Bool[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,58,"(30, 10)",6.0,0,3,1,male,"Bool[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,59,"(18, 27)",12.0,0,5,2,female,"Bool[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
5,60,"(44, 15)",24.0,0,6,2,male,"Bool[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
6,2,"(14, 43)",23.0,6,6,1,male,"Bool[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
6,3,"(31, 6)",8.0,6,1,4,female,"Bool[0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
6,4,"(9, 13)",4.0,6,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[],false,false
